				stand	atp1	atp2	atp3	p1tp2	p1tp3	p2tp3
便當	牌坊	壓克力	招牌	0.296	0.266	0.35	0.256	0.178	0.203	0.195
口碑	響亮	食品	招牌	0.296	0.257	0.352	0.313	0.241	0.244	0.141
名聲	壓克力	商家	招牌	0.296	0.25	0.256	0.345	0.171	0.2	0.185
商店	口碑	倒下	招牌	0.295	0.363	0.257	0.289	0.213	0.173	0.227
名聲	倒下	牌坊	招牌	0.29	0.25	0.289	0.35	0.183	0.217	0.199
商店	口碑	便當	招牌	0.288	0.363	0.257	0.266	0.213	0.227	0.157
口碑	明亮	食品	招牌	0.287	0.257	0.29	0.313	0.159	0.244	0.17
口碑	倒下	牌坊	招牌	0.287	0.257	0.289	0.35	0.227	0.182	0.199
口碑	壓克力	食品	招牌	0.287	0.257	0.256	0.313	0.115	0.244	0.18
名聲	牌坊	食品	招牌	0.285	0.25	0.35	0.313	0.217	0.165	0.245
名氣	便當	牌坊	招牌	0.283	0.287	0.266	0.35	0.247	0.195	0.178
名氣	便當	商家	招牌	0.28	0.287	0.266	0.345	0.247	0.217	0.154
動作	口碑	倒下	招牌	0.28	0.251	0.257	0.289	0.12	0.17	0.227
便當	壓克力	響亮	招牌	0.28	0.266	0.256	0.352	0.203	0.212	0.179
商店	名氣	便當	招牌	0.278	0.363	0.287	0.266	0.165	0.227	0.247
動作	名聲	牌坊	招牌	0.277	0.251	0.25	0.35	0.196	0.161	0.217
口碑	便當	倒下	招牌	0.276	0.257	0.266	0.289	0.157	0.227	0.151
動作	霓虹燈	名氣	招牌	0.274	0.251	0.396	0.287	0.242	0.21	0.208
名聲	牌坊	壓克力	招牌	0.274	0.25	0.35	0.256	0.217	0.171	0.195
商店	便當	壓克力	招牌	0.271	0.363	0.266	0.256	0.227	0.185	0.203
名氣	麥當勞	壓克力	招牌	0.27	0.287	0.347	0.256	0.212	0.188	0.22
動作	名氣	倒下	招牌	0.268	0.251	0.287	0.289	0.21	0.17	0.18
名氣	便當	倒下	招牌	0.264	0.287	0.266	0.289	0.247	0.18	0.151
名聲	麥當勞	壓克力	招牌	0.264	0.25	0.347	0.256	0.198	0.171	0.22
口碑	便當	響亮	招牌	0.264	0.257	0.266	0.352	0.157	0.241	0.212
霓虹燈	名氣	便當	招牌	0.263	0.396	0.287	0.266	0.208	0.231	0.247
口碑	倒下	食品	招牌	0.257	0.257	0.289	0.313	0.227	0.244	0.131
動作	霓虹燈	名聲	招牌	0.253	0.251	0.396	0.25	0.242	0.196	0.206
動作	壓克力	食品	招牌	0.252	0.251	0.256	0.313	0.182	0.207	0.18
動作	口碑	食品	招牌	0.251	0.251	0.257	0.313	0.12	0.207	0.244
口碑	牌坊	食品	招牌	0.248	0.257	0.35	0.313	0.182	0.244	0.245
動作	名聲	食品	招牌	0.246	0.251	0.25	0.313	0.196	0.207	0.165
動作	名聲	倒下	招牌	0.242	0.251	0.25	0.289	0.196	0.17	0.183
口碑	倒下	響亮	招牌	0.224	0.257	0.289	0.352	0.227	0.241	0.205
動作	名氣	壓克力	招牌	0.215	0.251	0.287	0.256	0.21	0.182	0.188
動作	名聲	壓克力	招牌	0.208	0.251	0.25	0.256	0.196	0.182	0.171
名氣	便當	壓克力	招牌	0.172	0.287	0.266	0.256	0.247	0.188	0.203
